,text,class,class_label,tokens
1350," exploratory tests of the effects of jet plumes on the flow over cone- cylinder flare bodies .   schlieren photographs have been taken of the flow over cone-cylinder-flare bodies to study the extent of boundary-layer separation due to the presence of rocket jet plumes .  tests were made of three cone-cylinder-flare configurations in the langley 11-inch hypersonic tunnel at a mach number of 9.65 and in the langley unitary plan wind tunnel at a mach number of 4.65 with two additional configurations .  the stream reynolds number varied from approximately 317,000 to 582,000 based on model length .  the conical flares had half-angles of 7 or 13 and contained one of two test nozzles with a design mach number of 3.72 or 4.53 . the test nozzles were operated with compressed air and were designed to simulate a solid-propellant rocket motor operating at altitudes between to free-stream static-pressure ratio varied from jet off to 1,150 for the test nozzle with a design mach number of 3.72 and from jet off to mach number of 4.53 .  for most of the tests the angle-of-attack range was 0 to -4,. some additional tests were made at 2 and 4 .   measurements taken from flow pictures indicated that at zero angle of attack on all configurations tested with jet on the boundary layer separates ahead of the flare-cylinder juncture and the separation point moves toward the cone-cylinder juncture with an increase in pressure ratio .  increasing angle of attack reduced the extent of boundary-layer separation on the windward side as did increasing the stream mach number from 4.65 to 9.65 .  other parameters which tended to reduce the extent of boundary-layer separation were .. number, (b) decreasing stream reynolds number, and (c) displacing nozzle exit rearward . ",0,cran,"['exploratory', 'tests', 'effects', 'jet', 'plumes', 'flow', 'cone-', 'cylinder', 'flare', 'bodies', 'schlieren', 'photographs', 'taken', 'flow', 'cone', 'cylinder', 'flare', 'bodies', 'study', 'extent', 'boundary', 'layer', 'separation', 'due', 'presence', 'rocket', 'jet', 'plumes', 'tests', 'made', 'three', 'cone', 'cylinder', 'flare', 'configurations', 'langley', '-inch', 'hypersonic', 'tunnel', 'mach', 'number', 'langley', 'unitary', 'plan', 'tunnel', 'mach', 'number', 'two', 'additional', 'configurations', 'stream', 'reynolds', 'number', 'varied', 'approximately', 'based', 'model', 'length', 'conical', 'flares', 'half', 'angles', 'contained', 'one', 'two', 'test', 'nozzles', 'design', 'mach', 'number', 'test', 'nozzles', 'operated', 'compressed', 'air', 'designed', 'simulate', 'solid', 'propellant', 'rocket', 'motor', 'operating', 'altitudes', 'free', 'stream', 'static', 'pressure', 'ratio', 'varied', 'jet', 'test', 'nozzle', 'design', 'mach', 'number', 'jet', 'mach', 'number', 'most', 'tests', 'angle', 'attack', 'range', 'additional', 'tests', 'made', 'measurements', 'taken', 'flow', 'pictures', 'indicated', 'zero', 'angle', 'attack', 'configurations', 'tested', 'jet', 'boundary', 'layer', 'separates', 'ahead', 'flare', 'cylinder', 'juncture', 'separation', 'point', 'moves', 'cone', 'cylinder', 'juncture', 'increase', 'pressure', 'ratio', 'increasing', 'angle', 'attack', 'reduced', 'extent', 'boundary', 'layer', 'separation', 'windward', 'side', 'did', 'increasing', 'stream', 'mach', 'number', 'other', 'parameters', 'tended', 'reduce', 'extent', 'boundary', 'layer', 'separation', 'number', 'b', 'decreasing', 'stream', 'reynolds', 'number', 'c', 'displacing', 'nozzle', 'exit', 'rearward']"
1351," aerodynamic investigation of a parabolic body of revolution at mach number of 1. 92 and some effects of an annular supersonic jet exhausting from the base .   an aerodynamic investigation of a parabolic body of revolution was conducted at a mach number of 1.92 with and without an annular supersonic jet exhausting from the base . measurements with the jet inoperative were made of lift, drag, pitching moment, radial and longitudinal pressure distributions, and base pressures . with the jet in operation, measurements were made of the pressures over the rear of the body with the primary variables being angle of attack, ratio of jet velocity to freestream velocity, and ratio of jet pressure to stream pressure .   the results with the jet inoperative showed that the radial pressures over the body varied appreciably from the distribution generally employed in most approximate theories . the linearized solutions for lift, pitching moment, and center of pressure gave relatively poor predictions of the experimental results .  an analysis of several theoretical methods for calculating pressure distribution and wave drag showed that some methods gave results in considerable disagreement with experimental values .   maximum effects of the jet were obtained at the lower ratio of jet velocity to stream velocity and the highest ratio of jet pressure to stream pressure .  these effects amounted to a slight decrease in fore-drag, a reduction in lift, and a shift of center of pressure in a destabilizing direction . ",0,cran,"['aerodynamic', 'investigation', 'parabolic', 'body', 'revolution', 'mach', 'number', 'effects', 'annular', 'supersonic', 'jet', 'exhausting', 'base', 'aerodynamic', 'investigation', 'parabolic', 'body', 'revolution', 'conducted', 'mach', 'number', 'annular', 'supersonic', 'jet', 'exhausting', 'base', 'measurements', 'jet', 'inoperative', 'made', 'lift', 'drag', 'pitching', 'moment', 'radial', 'longitudinal', 'pressure', 'distributions', 'base', 'pressures', 'jet', 'operation', 'measurements', 'made', 'pressures', 'rear', 'body', 'primary', 'variables', 'angle', 'attack', 'ratio', 'jet', 'velocity', 'frestream', 'velocity', 'ratio', 'jet', 'pressure', 'stream', 'pressure', 'results', 'jet', 'inoperative', 'showed', 'radial', 'pressures', 'body', 'varied', 'appreciably', 'distribution', 'generally', 'employed', 'most', 'approximate', 'theories', 'linearized', 'solutions', 'lift', 'pitching', 'moment', 'center', 'pressure', 'gave', 'relatively', 'poor', 'predictions', 'experimental', 'results', 'analysis', 'several', 'theoretical', 'methods', 'calculating', 'pressure', 'distribution', 'wave', 'drag', 'showed', 'methods', 'gave', 'results', 'considerable', 'disagreement', 'experimental', 'values', 'maximum', 'effects', 'jet', 'obtained', 'lower', 'ratio', 'jet', 'velocity', 'stream', 'velocity', 'highest', 'ratio', 'jet', 'pressure', 'stream', 'pressure', 'effects', 'amounted', 'slight', 'decrease', 'fore', 'drag', 'reduction', 'lift', 'shift', 'center', 'pressure', 'destabilizing', 'direction']"
1352," investigation of a two-step nozzle in the langley 11in .  hypersonic tunnel .   flow surveys have been made in the first of several nozzles to be investigated in the langley 11-inch hypersonic tunnel .  the nozzle was designed by the method of characteristics for a mach number of 6.98 .  two step expanded the air in the horizontal plane to a mach number of 4.36 and the second in the vertical plane to a mach number of 6.98 .   the test results showed that, although a maximum mach number of about 6.5 was obtained, the flow in the test section was not sufficiently uniform for quantitative wind-tunnel test purposes .  deviations from the design flow were traced to the presence of a thick boundary layer which developed in the first step along the parallel walls . ",0,cran,"['investigation', 'two', 'step', 'nozzle', 'langley', 'hypersonic', 'tunnel', 'flow', 'surveys', 'made', 'first', 'several', 'nozzles', 'investigated', 'langley', '-inch', 'hypersonic', 'tunnel', 'nozzle', 'designed', 'method', 'characteristics', 'mach', 'number', 'two', 'step', 'expanded', 'air', 'horizontal', 'plane', 'mach', 'number', 'second', 'vertical', 'plane', 'mach', 'number', 'test', 'results', 'showed', 'maximum', 'mach', 'number', 'obtained', 'flow', 'test', 'section', 'not', 'sufficiently', 'uniform', 'quantitative', 'wind', 'tunnel', 'test', 'purposes', 'deviations', 'design', 'flow', 'traced', 'presence', 'thick', 'boundary', 'layer', 'developed', 'first', 'step', 'parallel', 'walls']"
1353," investigation of the flow through a single stage two dimensional nozzle in the langley 11in . hypersonic tunnel .   flow surveys have been made in the second of several nozzles to be investigated in the langley 11-inch hypersonic tunnel .  the single-stage, two-dimensional nozzle was designed by the method of characteristics for a mach number of 7.08 without boundary-layer corrections .   the test results show that reasonably uniform flow at an average mach number of about 6.86 was obtained in a central region of the stream at the test section .  this region had a cross section nearly 5 inches square and had a deviation from uniform flow of less than 1 percent in mach number and 0.3 in flow angle . an increase in mach number of about 3 percent occurred during test runs of about 60 seconds duration because of distortions of the boundaries at the first minimum due to nonuniform heating of the nozzle blocks during the tests . ",0,cran,"['investigation', 'flow', 'single', 'stage', 'two', 'dimensional', 'nozzle', 'langley', 'hypersonic', 'tunnel', 'flow', 'surveys', 'made', 'second', 'several', 'nozzles', 'investigated', 'langley', '-inch', 'hypersonic', 'tunnel', 'single', 'stage', 'two', 'dimensional', 'nozzle', 'designed', 'method', 'characteristics', 'mach', 'number', 'boundary', 'layer', 'corrections', 'test', 'results', 'show', 'reasonably', 'uniform', 'flow', 'average', 'mach', 'number', 'obtained', 'central', 'region', 'stream', 'test', 'section', 'region', 'cross', 'section', 'nearly', 'inches', 'square', 'deviation', 'uniform', 'flow', 'less', 'percent', 'mach', 'number', 'flow', 'angle', 'increase', 'mach', 'number', 'percent', 'occurred', 'test', 'runs', 'seconds', 'duration', 'distortions', 'boundaries', 'first', 'minimum', 'due', 'nonuniform', 'heating', 'nozzle', 'blocks', 'tests']"
1354," boundary layer displacement effects in air at mach numbers of 6. 8 and 9. 6.   measurements are presented for pressure gradients induced by a laminar boundary layer on a flat plate in air at a mach number of 9.6 and for the drag of thin wings at a mach number of about 6.8 and zero angle of attack .  the pressure measurements at a mach number of 9.6 were made in the presence of substantial heat transfer from the boundary layer to the plate surface .  the measured pressure distribution on the surface of the plate was predicted with good accuracy by a modification to insulated-plate displacement theory which allows for the effect of the heat transfer and temperature gradient along the surface on the boundary-layer displacement thickness .   the total drag of thin wings with square and delta plan forms was measured at a nominal mach number of 6.8 over a reasonably wide range of reynolds numbers .  the total drag was found to be greater than can be explained by adding a classical value of laminar skin friction to the estimated pressure drag . the difference is, in general, explained by the increase in skin friction (20 to 40 percent) caused by the boundary-layer-induced pressures . ",0,cran,"['boundary', 'layer', 'displacement', 'effects', 'air', 'mach', 'numbers', 'measurements', 'presented', 'pressure', 'gradients', 'induced', 'laminar', 'boundary', 'layer', 'flat', 'plate', 'air', 'mach', 'number', 'drag', 'thin', 'wings', 'mach', 'number', 'zero', 'angle', 'attack', 'pressure', 'measurements', 'mach', 'number', 'made', 'presence', 'substantial', 'heat', 'transfer', 'boundary', 'layer', 'plate', 'surface', 'measured', 'pressure', 'distribution', 'surface', 'plate', 'predicted', 'good', 'accuracy', 'modification', 'insulated', 'plate', 'displacement', 'theory', 'allows', 'effect', 'heat', 'transfer', 'temperature', 'gradient', 'surface', 'boundary', 'layer', 'displacement', 'total', 'drag', 'thin', 'wings', 'square', 'delta', 'plan', 'forms', 'measured', 'nominal', 'mach', 'number', 'reasonably', 'wide', 'range', 'reynolds', 'numbers', 'total', 'drag', 'found', 'greater', 'explained', 'adding', 'classical', 'value', 'laminar', 'skin', 'friction', 'estimated', 'pressure', 'drag', 'difference', 'general', 'explained', 'increase', 'skin', 'friction', 'percent', 'caused', 'boundary', 'layer', 'induced', 'pressures']"
1355," secondary flow fields embedded in hypersonic shock layers .   when a ramp or other compression surface is located in a locally supersonic region behind a hypersonic bow shock wave, it generates a secondary shock wave .  the ramp flow disturbance may be viewed as an embedded newtonian impact flow if the embedded shock layer is thin . examination of the applicability of newtonian flow theory to cones and wedges in uniform streams suggests that this theory can be expected to give a useful approximation to the surface pressures .   a pressure equation based on this concept predicts a number of interesting things ..  first, pressures can differ from simple newtonian theory by factors of 1 5 to 3,. for example, on flare stabilizers on blunt-nosed bodies of revolution, pressures are lower than newtonian and diminish with increasing flight speed in the hypersonic speed range .  the calculated pressures vary over the flare surface as a result of the nonuniformity of its incident stream, and depend on the axial location of the flare .  in the case of a flap mounted on a large-angled blunt-nosed cone, the pressure coefficients vary from 1 to 5 through the variable entropy layer .  a pressure coefficient of 5 greater than the maximum possible in newtonian flow can occur because the compression process is more efficient than a single shock wave process .  on areas of the flap that protrude through the main bow wave, the pressure coefficient should revert to the simple newtonian value .   equations are developed for the initial slopes of the normal-force and pitching-moment curves of a flare stabilizer .  in the simplest case these differ from conventional newtonian theory by the ratio of local dynamic pressure to free-stream dynamic pressure .  this ratio takes values as low as 0.1 in some of the examples considered . ",0,cran,"['secondary', 'flow', 'fields', 'embedded', 'hypersonic', 'shock', 'layers', 'ramp', 'other', 'compression', 'surface', 'located', 'locally', 'supersonic', 'region', 'hypersonic', 'bow', 'shock', 'wave', 'generates', 'secondary', 'shock', 'wave', 'ramp', 'flow', 'disturbance', 'viewed', 'embedded', 'newtonian', 'impact', 'flow', 'embedded', 'shock', 'layer', 'thin', 'examination', 'applicability', 'newtonian', 'flow', 'theory', 'cones', 'wedges', 'uniform', 'streams', 'suggests', 'theory', 'expected', 'give', 'useful', 'approximation', 'surface', 'pressures', 'pressure', 'equation', 'based', 'concept', 'predicts', 'number', 'interesting', 'things', 'first', 'pressures', 'differ', 'simple', 'newtonian', 'theory', 'factors', 'example', 'flare', 'stabilizers', 'blunt', 'nosed', 'bodies', 'revolution', 'pressures', 'lower', 'newtonian', 'diminish', 'increasing', 'flight', 'speed', 'hypersonic', 'speed', 'range', 'calculated', 'pressures', 'vary', 'flare', 'surface', 'result', 'nonuniformity', 'incident', 'stream', 'depend', 'axial', 'location', 'flare', 'case', 'flap', 'mounted', 'large', 'angled', 'blunt', 'nosed', 'cone', 'pressure', 'coefficients', 'vary', 'variable', 'entropy', 'layer', 'pressure', 'coefficient', 'greater', 'maximum', 'possible', 'newtonian', 'flow', 'occur', 'compression', 'process', 'more', 'efficient', 'single', 'shock', 'wave', 'process', 'areas', 'flap', 'protrude', 'main', 'bow', 'wave', 'pressure', 'coefficient', 'revert', 'simple', 'newtonian', 'value', 'equations', 'developed', 'initial', 'slopes', 'normal', 'force', 'pitching', 'moment', 'curves', 'flare', 'stabilizer', 'simplest', 'case', 'differ', 'conventional', 'newtonian', 'theory', 'ratio', 'local', 'dynamic', 'pressure', 'free', 'stream', 'dynamic', 'pressure', 'ratio', 'takes', 'values', 'low', 'examples', 'considered']"
1356," compressive buckling of simply supplorted plates with longitudinal stiffeners .   charts are presented for the analysis of the stability under compression of simply supported rectangular plates with one, two, three, and an infinite number of identical equally spaced longitudinal stiffeners that have zero torsional stiffness . ",0,cran,"['compresive', 'buckling', 'simply', 'suplorted', 'plates', 'longitudinal', 'stiffeners', 'charts', 'presented', 'analysis', 'stability', 'compression', 'simply', 'supported', 'rectangular', 'plates', 'one', 'two', 'three', 'infinite', 'number', 'identical', 'equally', 'spaced', 'longitudinal', 'stiffeners', 'zero', 'torsional', 'stiffness']"
1357, compressive buckling of simply supported plates with transverse stiffeners .   charts are presented for the analysis of the stability under longitudinal compression of simply supported rectangular plates with several equally spaced transverse stiffeners that have both torsional and flexural rigidity . ,0,cran,"['compresive', 'buckling', 'simply', 'supported', 'plates', 'transverse', 'stiffeners', 'charts', 'presented', 'analysis', 'stability', 'longitudinal', 'compression', 'simply', 'supported', 'rectangular', 'plates', 'several', 'equally', 'spaced', 'transverse', 'stiffeners', 'torsional', 'flexural', 'rigidity']"
1358, compression tests on circular cylinders stiffened longitudinally by closely spaced z-section stringers .   six circular cylinders stiffened longitudinally by closely spaced z-section stringers were loaded to failure in compression .  the results obtained are presented and compared with available theoretical results for the buckling of orthotropic cylinders .  the results indicate that the large disparity that exists between theory and experiment for unstiffened compression cylinders may be significantly smaller for stiffened cylinders . ,0,cran,"['compression', 'tests', 'circular', 'cylinders', 'stiffened', 'longitudinally', 'closely', 'spaced', 'z', 'section', 'stringers', 'six', 'circular', 'cylinders', 'stiffened', 'longitudinally', 'closely', 'spaced', 'z', 'section', 'stringers', 'loaded', 'failure', 'compression', 'results', 'obtained', 'presented', 'compared', 'available', 'theoretical', 'results', 'buckling', 'orthotropic', 'cylinders', 'results', 'indicate', 'large', 'disparity', 'exists', 'theory', 'experiment', 'unstifened', 'compression', 'cylinders', 'significantly', 'smaller', 'stiffened', 'cylinders']"
1359," simplified analysis of general instability of stiffened shells in pure bending .   although much work has been done to develop a theory for the failure of shells by general instability, there is at present no simple method by which the size of the frames may be determined for any given diameter, bending moment,.and frame spacing . such a method is needed in determining the optimum design for stiffened shells, to be used as a basis for weight analysis of fuselages, and other shell structures .  in an extension of the work done for the rand corporation, a simple coefficient has been determined for this purpose .  since it appears that this method may also be useful in design calculations, a brief description is presented below . ",0,cran,"['simplified', 'analysis', 'general', 'instability', 'stiffened', 'shells', 'pure', 'bending', 'much', 'work', 'done', 'develop', 'theory', 'failure', 'shells', 'general', 'instability', 'present', 'simple', 'method', 'size', 'frames', 'determined', 'given', 'diameter', 'bending', 'moment', '.and', 'frame', 'spacing', 'such', 'method', 'needed', 'determining', 'optimum', 'design', 'stiffened', 'shells', 'used', 'basis', 'weight', 'analysis', 'fuselages', 'other', 'shell', 'structures', 'extension', 'work', 'done', 'rand', 'corporation', 'simple', 'coefficient', 'determined', 'purpose', 'appears', 'method', 'also', 'useful', 'design', 'calculations', 'brief', 'description', 'presented']"
1360, large deflections of structures subjected to heating and external loads .   the method of direct formulation of the stiffness matrix is extended to include the effects of nonuniform heating and large deflections .  the purpose is to develop an analytical tool for the treatment of actual structures .   in the solution of aeroelastic problems the relations between forces and deflections must be determined .  the usual stiffness matrix formulation of this relationship is limited to small temperature changes and small deflections .  for large temperature changes additional terms are required .  also the problem becomes geometrically nonlinear when large deflections are involved .  to overcome the inherent difficulties of the nonlinear problem for practical structures either an iterative or a step- by-step procedure must be used .  the force-deformation relations necessary for this step-by-step or iterative approach are derived for an axially loaded member and for a plate element including the effects of thermal strains . ,0,cran,"['large', 'deflections', 'structures', 'subjected', 'heating', 'external', 'loads', 'method', 'direct', 'formulation', 'stiffness', 'matrix', 'extended', 'include', 'effects', 'nonuniform', 'heating', 'large', 'deflections', 'purpose', 'develop', 'analytical', 'tool', 'treatment', 'actual', 'structures', 'solution', 'aeroelastic', 'problems', 'relations', 'forces', 'deflections', 'determined', 'usual', 'stiffness', 'matrix', 'formulation', 'relationship', 'limited', 'small', 'temperature', 'changes', 'small', 'deflections', 'large', 'temperature', 'changes', 'additional', 'terms', 'required', 'also', 'problem', 'becomes', 'geometrically', 'nonlinear', 'large', 'deflections', 'involved', 'overcome', 'inherent', 'difficulties', 'nonlinear', 'problem', 'practical', 'structures', 'iterative', 'step-', 'step', 'procedure', 'used', 'force', 'deformation', 'relations', 'necessary', 'step', 'step', 'iterative', 'approach', 'derived', 'axially', 'loaded', 'member', 'plate', 'element', 'including', 'effects', 'thermal', 'strains']"
1361," non-linear analysis of heated, cambered wings by the matrix force method . various extensions of the matrix force method for complex structure analysis are presented and illustrated with the objective of expanding its range to handle the problems likely to be encountered in advanced vehicle wing design .  methods are covered in detail for (1) determining the change in flexibility that occurs when thermal stresses are present, and also how large these stresses must be to cause buckling, (2) including the non-linear effect of large deflections by an iterative procedure, and (3) analyzing a wing that is initially slightly cambered and warped with either or both of the aforementioned effects present . formulas are given for calculating the input matrix terms as are the matrix equations and supporting theoretical discussion .  an example illustrates the nature and magnitude of the effects being examined . ",0,cran,"['non', 'linear', 'analysis', 'heated', 'cambered', 'wings', 'matrix', 'force', 'method', 'various', 'extensions', 'matrix', 'force', 'method', 'complex', 'structure', 'analysis', 'presented', 'illustrated', 'objective', 'expanding', 'range', 'handle', 'problems', 'likely', 'encountered', 'advanced', 'vehicle', 'wing', 'design', 'methods', 'covered', 'detail', 'determining', 'change', 'flexibility', 'occurs', 'thermal', 'stresses', 'present', 'also', 'large', 'stresses', 'cause', 'buckling', 'including', 'non', 'linear', 'effect', 'large', 'deflections', 'iterative', 'procedure', 'analyzing', 'wing', 'initially', 'slightly', 'cambered', 'warped', 'aforementioned', 'effects', 'present', 'formulas', 'given', 'calculating', 'input', 'matrix', 'terms', 'matrix', 'equations', 'supporting', 'theoretical', 'discussion', 'example', 'illustrates', 'nature', 'magnitude', 'effects', 'examined']"
1362," a characteristic type of instability in the large deflections of elastic plates .   part 1. from a general equation governing the bending of thin elastic plates into certain types of surfaces of revolution are derived expressions for the behaviour of rectangular plates with initial curvatures, subjected to pure bending about one axis .  it is found that such plates exhibit the type of instability characteristic of thin-walled structures which depend for their stiffness on curvature .  curves are drawn showing the deformation suffered by such plates, and an expression for the critical bending moment at which instability occurs is obtained .  experimental results show satisfactory agreement .   part 2. the analysis of part 1 is extended to deal with the case of flat square or rectangular plates loaded by distributed bending moments applied to all four edges .  curves are drawn to describe their behaviour, and they are found to exhibit the characteristic instability displayed by thin-walled curved structures . experimental verification is satisfactory . ",0,cran,"['characteristic', 'type', 'instability', 'large', 'deflections', 'elastic', 'plates', 'part', 'general', 'equation', 'governing', 'bending', 'thin', 'elastic', 'plates', 'certain', 'types', 'surfaces', 'revolution', 'derived', 'expressions', 'behaviour', 'rectangular', 'plates', 'initial', 'curvatures', 'subjected', 'pure', 'bending', 'one', 'axis', 'found', 'such', 'plates', 'exhibit', 'type', 'instability', 'characteristic', 'thin', 'walled', 'structures', 'depend', 'stiffness', 'curvature', 'curves', 'drawn', 'showing', 'deformation', 'suffered', 'such', 'plates', 'expression', 'critical', 'bending', 'moment', 'instability', 'occurs', 'obtained', 'experimental', 'results', 'show', 'satisfactory', 'agreement', 'part', 'analysis', 'part', 'extended', 'deal', 'case', 'flat', 'square', 'rectangular', 'plates', 'loaded', 'distributed', 'bending', 'moments', 'applied', 'four', 'edges', 'curves', 'drawn', 'describe', 'behaviour', 'found', 'exhibit', 'characteristic', 'instability', 'displayed', 'thin', 'walled', 'curved', 'structures', 'experimental', 'verification', 'satisfactory']"
1363," an experimental investigation of the interaction between shock waves and  boundary layers . an account is given of an investigation into the interaction between the  boundary layer on a flat plate and a shock wave produced either externally, by a wedge in the supersonic mainstream, or from within the boundary layer, by a wedge held in contact with the plate . a wide range  of free-stream mach numbers, boundary-layer reynolds numbers, and shock  strengths has been covered, shock strength being defined as the ratio of the static pressure downstream of the shock to the static pressure upstream of it . variations in these parameters can have large effects on the interaction, and there are also large differences between cases with externally generated shocks and cases where the shock is generated from within the boundary layer . the investigation has thrown light on the physical mechanisms involved . it is found that many of the major features of the interaction arise because the boundary layer separates from the surface ahead of the shock wave . the conditions under which separation occurs and the behaviour of the separated boundary layer thus  have important effects, in terms of which, for example, the differences  between the interactions observed with laminar and with turbulent boundary layers may be explained . ",0,cran,"['experimental', 'investigation', 'interaction', 'shock', 'waves', 'boundary', 'layers', 'account', 'given', 'investigation', 'interaction', 'boundary', 'layer', 'flat', 'plate', 'shock', 'wave', 'produced', 'externally', 'wedge', 'supersonic', 'mainstream', 'boundary', 'layer', 'wedge', 'held', 'contact', 'plate', 'wide', 'range', 'free', 'stream', 'mach', 'numbers', 'boundary', 'layer', 'reynolds', 'numbers', 'shock', 'strengths', 'covered', 'shock', 'strength', 'defined', 'ratio', 'static', 'pressure', 'downstream', 'shock', 'static', 'pressure', 'upstream', 'variations', 'parameters', 'large', 'effects', 'interaction', 'also', 'large', 'differences', 'cases', 'externally', 'generated', 'shocks', 'cases', 'shock', 'generated', 'boundary', 'layer', 'investigation', 'thrown', 'light', 'physical', 'mechanisms', 'involved', 'found', 'many', 'major', 'features', 'interaction', 'arise', 'boundary', 'layer', 'separates', 'surface', 'ahead', 'shock', 'wave', 'conditions', 'separation', 'occurs', 'behaviour', 'separated', 'boundary', 'layer', 'thus', 'important', 'effects', 'terms', 'example', 'differences', 'interactions', 'observed', 'laminar', 'turbulent', 'boundary', 'layers', 'explained']"
1364," approximate calculation of the laminar boundary layer .   after analyzing a large class of boundary-layer velocity-profiles, the author discovered that the functions l(m) and h(m) for all such cases differ only slightly from each other over the whole range of positive and negative pressure gradients .  here l, m and h are defined by being the velocity-component in the x direction and u the value of u at the edge of the boundary-layer and and the displacement and momentum thickness, respectively .  based on this discovery, an approximate method is proposed by constructing two universal curves l(m) and h(m) for all conceivable boundary-layer flows found in practice .  once these are chosen, karman's momentum-integral can be written in the form, v being the kinematic viscosity coefficient, and can be integrated numerically .  as examples, both howarth's and hartree's tained is considered good for practical purposes . ",0,cran,"['approximate', 'calculation', 'laminar', 'boundary', 'layer', 'analyzing', 'large', 'class', 'boundary', 'layer', 'velocity', 'profiles', 'author', 'discovered', 'functions', 'l', 'h', 'such', 'cases', 'differ', 'only', 'slightly', 'other', 'whole', 'range', 'positive', 'negative', 'pressure', 'gradients', 'l', 'h', 'defined', 'velocity', 'component', 'kiss', 'direction', 'value', 'edge', 'boundary', 'layer', 'displacement', 'momentum', 'thickness', 'respectively', 'based', 'discovery', 'approximate', 'method', 'proposed', 'constructing', 'two', 'universal', 'curves', 'l', 'h', 'conceivable', 'boundary', 'layer', 'flows', 'found', 'practice', 'chosen', 'karman', ""'s"", 'momentum', 'integral', 'written', 'form', 'v', 'kinematic', 'viscosity', 'coefficient', 'integrated', 'numerically', 'examples', 'howarth', ""'s"", ""'s"", 'tained', 'considered', 'good', 'practical', 'purposes']"
1365," the compressible laminar boundary layer with heat transfer and arbitrary pressure gradient .   an approximate method for the calculation of the compressible laminar boundary layer with heat transfer and arbitrary pressure gradient, based on thwaites' correlation concept, is presented .  the method results from the application of stewartson's transformation to prandtl's equations, which yeilds a nonlinear set of two first-order differential equations . these equations are then expressed in terms of dimensionless parameters related to the wall shear, the surface heat transfer, and the transformed free-stream velocity .  thwaites' concept of the unique interdependence of these parameters is assumed . the evaluation of these quantities is then carried out by utilizing exact solutions recently obtained .   with the resulting relations, methods are derived for the calculation of the two-dimensional and axially symmetric laminar boundary layer with arbitrary free-stream velocity distribution .  mach number, and surface temperature level .   the combined effect of heat transfer and pressure gradient is demonstrated by applying the method to calculate the characteristics of the boundary layer on thin supersonic surfaces and in a highly cooled, convergent-divergent, axially symmetric rocket nozzle . ",0,cran,"['compressible', 'laminar', 'boundary', 'layer', 'heat', 'transfer', 'arbitrary', 'pressure', 'gradient', 'approximate', 'method', 'calculation', 'compressible', 'laminar', 'boundary', 'layer', 'heat', 'transfer', 'arbitrary', 'pressure', 'gradient', 'based', 'thwaites', 'correlation', 'concept', 'presented', 'method', 'results', 'application', 'stewartson', ""'s"", 'transformation', 'prandtl', ""'s"", 'equations', 'yeilds', 'nonlinear', 'set', 'two', 'first', 'order', 'differential', 'equations', 'equations', 'expressed', 'terms', 'dimensionles', 'parameters', 'related', 'wall', 'shear', 'surface', 'heat', 'transfer', 'transformed', 'free', 'stream', 'velocity', 'thwaites', 'concept', 'unique', 'interdependence', 'parameters', 'assumed', 'evaluation', 'quantities', 'carried', 'out', 'utilizing', 'exact', 'solutions', 'recently', 'obtained', 'resulting', 'relations', 'methods', 'derived', 'calculation', 'two', 'dimensional', 'axially', 'symmetric', 'laminar', 'boundary', 'layer', 'arbitrary', 'free', 'stream', 'velocity', 'distribution', 'mach', 'number', 'surface', 'temperature', 'level', 'combined', 'effect', 'heat', 'transfer', 'pressure', 'gradient', 'demonstrated', 'applying', 'method', 'calculate', 'characteristics', 'boundary', 'layer', 'thin', 'supersonic', 'surfaces', 'highly', 'cooled', 'convergent', 'divergent', 'axially', 'symmetric', 'rocket', 'nozzle']"
1366," a theoretical investigation of the effects of mach number, reynolds number, wall temperature and surface curvature on laminar separation in supersonic flow . laminar separation in supersonic flow is investigated by an extension of  stratford's method . it is assumed that separation is of the usual practical type, taking place upstream of the shock wave or other agency provoking it . the results of the analysis agree well in most respects with experiment . ",0,cran,"['theoretical', 'investigation', 'effects', 'mach', 'number', 'reynolds', 'number', 'wall', 'temperature', 'surface', 'curvature', 'laminar', 'separation', 'supersonic', 'flow', 'laminar', 'separation', 'supersonic', 'flow', 'investigated', 'extension', 'stratford', ""'s"", 'method', 'assumed', 'separation', 'usual', 'practical', 'type', 'taking', 'place', 'upstream', 'shock', 'wave', 'other', 'agency', 'provoking', 'results', 'analysis', 'agree', 'well', 'most', 'respects', 'experiment']"
1367," three dimensional viscous wakes . the velocity fields of three-dimensional viscous wakes are examined with the use of the boundary-layer approximations, osoen's linearization of the convective terms, and the assumption of constant fluid properties .  transform methods yield solutions for general types of initial conditions .  as an illustration, the axial velocity distribution of a wake whose initial isovels (lines of constant velocity) are of elliptic shape and their decay to axial symmetry are demonstrated . both laminar and turbulent flows are considered . ",0,cran,"['three', 'dimensional', 'viscous', 'wakes', 'velocity', 'fields', 'three', 'dimensional', 'viscous', 'wakes', 'examined', 'use', 'boundary', 'layer', 'approximations', 'osoen', ""'s"", 'linearization', 'convective', 'terms', 'assumption', 'constant', 'fluid', 'properties', 'transform', 'methods', 'yield', 'solutions', 'general', 'types', 'initial', 'conditions', 'illustration', 'axial', 'velocity', 'distribution', 'wake', 'initial', 'isovels', 'lines', 'constant', 'velocity', 'elliptic', 'shape', 'decay', 'axial', 'symmetry', 'demonstrated', 'laminar', 'turbulent', 'flows', 'considered']"
